snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2026-01-05,PRD-0047,STR-009,104,24,2
2026-01-05,PRD-0047,STR-010,153,31,12
2026-01-05,PRD-0047,STR-017,67,35,13
2026-01-05,PRD-0048,STR-001,54,39,9
2026-01-05,PRD-0048,STR-002,53,40,7
2026-01-05,PRD-0048,STR-003,95,31,12
2026-01-05,PRD-0048,STR-008,189,36,7
2026-01-05,PRD-0048,STR-015,68,22,8
2026-01-05,PRD-0048,STR-018,156,46,7
2026-01-05,PRD-0049,STR-001,53,40,13
2026-01-05,PRD-0049,STR-005,128,16,7
2026-01-05,PRD-0049,STR-011,162,15,3
2026-01-05,PRD-0049,STR-012,2,12,7
2026-01-05,PRD-0049,STR-015,57,19,10
2026-01-05,PRD-0049,STR-016,78,50,3
2026-01-05,PRD-0049,STR-018,86,29,9
2026-01-05,PRD-0050,STR-002,129,12,13
2026-01-05,PRD-0050,STR-003,197,13,6
2026-01-05,PRD-0050,STR-004,24,40,5
2026-01-05,PRD-0050,STR-009,157,18,2
2026-01-05,PRD-0050,STR-010,82,35,12
2026-01-05,PRD-0050,STR-013,183,28,5
2026-01-05,PRD-0050,STR-016,61,41,6
2026-01-05,PRD-0051,STR-008,181,11,3
2026-01-05,PRD-0051,STR-013,195,39,8
2026-01-05,PRD-0051,STR-014,158,39,7
2026-01-05,PRD-0052,STR-003,85,29,10
2026-01-05,PRD-0052,STR-005,136,49,10
2026-01-05,PRD-0052,STR-006,126,46,12
2026-01-05,PRD-0052,STR-009,63,44,8
2026-01-05,PRD-0053,STR-002,76,21,3
2026-01-05,PRD-0053,STR-007,85,23,11
2026-01-05,PRD-0053,STR-010,181,13,7
2026-01-05,PRD-0053,STR-014,90,42,14
2026-01-05,PRD-0054,STR-003,124,44,10
2026-01-05,PRD-0054,STR-004,78,18,14
2026-01-05,PRD-0054,STR-006,2,34,6
2026-01-05,PRD-0054,STR-010,49,18,8
2026-01-05,PRD-0054,STR-011,11,34,8
2026-01-05,PRD-0054,STR-013,130,43,2
2026-01-05,PRD-0054,STR-015,156,40,11
2026-01-05,PRD-0054,STR-017,171,33,10
2026-01-05,PRD-0055,STR-001,154,38,7
2026-01-05,PRD-0055,STR-005,2,28,5
2026-01-05,PRD-0055,STR-007,160,25,8
2026-01-05,PRD-0055,STR-012,197,43,5
2026-01-05,PRD-0055,STR-013,41,20,2
2026-01-05,PRD-0055,STR-014,123,44,2
2026-01-05,PRD-0055,STR-016,141,23,6
2026-01-05,PRD-0055,STR-017,122,40,14
2026-01-05,PRD-0055,STR-018,199,24,12
2026-01-05,PRD-0056,STR-001,122,42,2
2026-01-05,PRD-0056,STR-002,66,38,9
2026-01-05,PRD-0056,STR-003,63,30,8
2026-01-05,PRD-0056,STR-007,42,50,2
2026-01-05,PRD-0056,STR-009,180,31,9
2026-01-05,PRD-0056,STR-011,25,11,12
2026-01-05,PRD-0056,STR-012,79,32,14
2026-01-05,PRD-0056,STR-017,128,30,5
2026-01-05,PRD-0057,STR-006,159,34,5
2026-01-05,PRD-0057,STR-007,93,11,11
2026-01-05,PRD-0057,STR-010,15,38,12
2026-01-05,PRD-0057,STR-012,55,43,4
2026-01-05,PRD-0057,STR-013,43,19,5
2026-01-05,PRD-0057,STR-015,166,41,12
2026-01-05,PRD-0057,STR-016,111,30,8
2026-01-05,PRD-0057,STR-017,6,41,14
2026-01-05,PRD-0057,STR-018,140,36,6
2026-01-05,PRD-0058,STR-002,36,19,9
2026-01-05,PRD-0058,STR-005,77,19,7
2026-01-05,PRD-0058,STR-006,28,23,14
2026-01-05,PRD-0058,STR-008,148,26,12
2026-01-05,PRD-0058,STR-010,43,39,8
2026-01-05,PRD-0058,STR-012,-27,48,3
2026-01-05,PRD-0058,STR-013,86,26,9
2026-01-05,PRD-0058,STR-015,196,30,10
2026-01-05,PRD-0058,STR-016,107,16,6
2026-01-05,PRD-0058,STR-017,60,19,7
2026-01-05,PRD-0059,STR-002,104,29,12
2026-01-05,PRD-0059,STR-004,154,18,10
2026-01-05,PRD-0059,STR-005,177,33,13
2026-01-05,PRD-0059,STR-007,20,42,4
2026-01-05,PRD-0059,STR-008,171,27,8
2026-01-05,PRD-0059,STR-009,181,49,5
2026-01-05,PRD-0059,STR-011,176,22,9
2026-01-05,PRD-0059,STR-013,21,17,7
2026-01-05,PRD-0059,STR-014,24,24,6
2026-01-05,PRD-0059,STR-016,40,34,11
2026-01-05,PRD-0060,STR-001,121,28,6
2026-01-05,PRD-0060,STR-007,92,26,5
2026-01-05,PRD-0060,STR-011,162,12,7
2026-01-05,PRD-0060,STR-014,38,39,10
2026-01-05,PRD-0060,STR-016,68,27,11
2026-01-05,PRD-0061,STR-001,144,32,12
2026-01-05,PRD-0061,STR-005,103,45,3
2026-01-05,PRD-0061,STR-006,22,42,9
2026-01-05,PRD-0061,STR-010,44,22,13
2026-01-05,PRD-0061,STR-012,93,20,3
2026-01-05,PRD-0061,STR-014,33,13,13
2026-01-05,PRD-0061,STR-018,35,31,2
2026-01-05,PRD-0062,STR-003,183,48,2
2026-01-05,PRD-0062,STR-008,177,48,13
2026-01-05,PRD-0062,STR-011,12,46,9
2026-01-05,PRD-0062,STR-014,159,27,4
2026-01-05,PRD-0062,STR-018,90,15,4
2026-01-05,PRD-0063,STR-007,52,27,5
2026-01-05,PRD-0063,STR-008,146,31,11
2026-01-05,PRD-0063,STR-010,192,13,6
2026-01-05,PRD-0063,STR-011,161,15,10
2026-01-05,PRD-0064,STR-001,107,18,4
2026-01-05,PRD-0064,STR-003,84,48,4
2026-01-05,PRD-0064,STR-005,199,27,10
2026-01-05,PRD-0064,STR-010,148,17,7
2026-01-05,PRD-0064,STR-012,161,26,3
2026-01-05,PRD-0064,STR-013,1,19,10
2026-01-05,PRD-0064,STR-016,152,38,9
2026-01-05,PRD-0064,STR-017,170,34,8
2026-01-05,PRD-0065,STR-004,129,42,12
2026-01-05,PRD-0065,STR-008,150,32,13
2026-01-05,PRD-0065,STR-013,110,19,2
2026-01-05,PRD-0066,STR-003,4,37,7
2026-01-05,PRD-0066,STR-004,156,17,13
2026-01-05,PRD-0066,STR-008,51,13,13
2026-01-05,PRD-0066,STR-009,70,47,2
2026-01-05,PRD-0066,STR-014,105,33,7
2026-01-05,PRD-0066,STR-016,4,20,14
2026-01-05,PRD-0066,STR-017,149,33,14
2026-01-05,PRD-0067,STR-003,4,28,14
2026-01-05,PRD-0067,STR-005,158,35,9
2026-01-05,PRD-0067,STR-006,117,48,7
2026-01-05,PRD-0067,STR-010,90,43,6
2026-01-05,PRD-0067,STR-012,178,41,10
2026-01-05,PRD-0067,STR-014,195,46,9
2026-01-05,PRD-0067,STR-015,190,46,14
2026-01-05,PRD-0067,STR-017,22,16,6
2026-01-05,PRD-0068,STR-008,61,26,6
2026-01-05,PRD-0068,STR-009,87,46,11
2026-01-05,PRD-0068,STR-010,135,41,4
2026-01-05,PRD-0068,STR-015,149,24,12
2026-01-05,PRD-0068,STR-017,145,39,2
2026-01-05,PRD-0069,STR-001,49,11,3
2026-01-05,PRD-0069,STR-004,160,13,3
2026-01-05,PRD-0069,STR-011,26,24,2
2026-01-05,PRD-0070,STR-005,135,27,7
2026-01-05,PRD-0070,STR-009,64,46,5
2026-01-05,PRD-0070,STR-010,132,33,13
2026-01-05,PRD-0070,STR-011,179,42,10
2026-01-05,PRD-0070,STR-014,167,27,5
2026-01-05,PRD-0070,STR-015,58,29,2
2026-01-05,PRD-0070,STR-016,25,44,10
2026-01-05,PRD-0070,STR-018,81,28,9
2026-01-05,PRD-0071,STR-008,95,48,6
2026-01-05,PRD-0071,STR-012,189,11,4
2026-01-05,PRD-0071,STR-016,169,44,6
2026-01-05,PRD-0072,STR-009,125,39,7
2026-01-05,PRD-0072,STR-012,164,43,8
2026-01-05,PRD-0072,STR-017,48,44,11
2026-01-05,PRD-0072,STR-018,35,34,13
2026-01-05,PRD-0073,STR-004,43,33,3
2026-01-05,PRD-0073,STR-007,57,12,2
2026-01-05,PRD-0073,STR-008,109,26,13
2026-01-05,PRD-0073,STR-018,106,30,10
2026-01-05,PRD-0074,STR-001,136,24,6
2026-01-05,PRD-0074,STR-002,179,27,7
2026-01-05,PRD-0074,STR-008,186,13,9
2026-01-05,PRD-0074,STR-009,72,20,8
2026-01-05,PRD-0074,STR-012,14,19,2
2026-01-05,PRD-0074,STR-015,135,35,3
2026-01-05,PRD-0074,STR-016,90,30,6
2026-01-05,PRD-0074,STR-018,95,27,11
2026-01-05,PRD-0075,STR-002,91,35,2
2026-01-05,PRD-0075,STR-006,156,30,12
2026-01-05,PRD-0075,STR-007,47,12,11
2026-01-05,PRD-0075,STR-010,79,31,10
2026-01-05,PRD-0075,STR-017,111,11,8
2026-01-05,PRD-0075,STR-018,120,30,11
2026-01-05,PRD-0076,STR-002,38,17,5
2026-01-05,PRD-0076,STR-006,69,37,7
2026-01-05,PRD-0076,STR-011,165,32,6
2026-01-05,PRD-0076,STR-013,141,29,8
2026-01-05,PRD-0076,STR-015,195,22,2
2026-01-05,PRD-0076,STR-017,175,41,14
2026-01-05,PRD-0077,STR-002,114,38,7
2026-01-05,PRD-0077,STR-004,48,29,8
2026-01-05,PRD-0077,STR-005,139,27,3
2026-01-05,PRD-0077,STR-007,178,42,14
2026-01-05,PRD-0077,STR-010,119,12,11
2026-01-05,PRD-0077,STR-013,23,12,7
2026-01-05,PRD-0078,STR-004,148,16,8
2026-01-05,PRD-0078,STR-005,123,49,7
2026-01-05,PRD-0078,STR-008,173,11,6
2026-01-05,PRD-0078,STR-013,47,45,6
2026-01-05,PRD-0078,STR-014,6,41,12
2026-01-05,PRD-0079,STR-004,56,38,14
2026-01-05,PRD-0079,STR-005,0,18,8
2026-01-05,PRD-0079,STR-016,47,18,14
2026-01-05,PRD-0079,STR-017,110,20,2
2026-01-05,PRD-0079,STR-018,196,30,10
2026-01-05,PRD-0080,STR-002,165,37,12
2026-01-05,PRD-0080,STR-003,185,21,10
2026-01-05,PRD-0080,STR-007,153,24,6
2026-01-05,PRD-0080,STR-012,106,15,6
2026-01-05,PRD-0081,STR-004,33,24,3
2026-01-05,PRD-0081,STR-005,105,17,3
2026-01-05,PRD-0081,STR-007,52,50,14
2026-01-05,PRD-0081,STR-010,142,42,2
2026-01-05,PRD-0081,STR-017,191,41,11
2026-01-05,PRD-0081,STR-018,183,34,10
2026-01-05,PRD-0082,STR-001,82,28,4
2026-01-05,PRD-0082,STR-009,124,27,8
2026-01-05,PRD-0082,STR-011,169,22,3
2026-01-05,PRD-0082,STR-015,128,19,14
2026-01-05,PRD-0082,STR-016,150,20,12
2026-01-05,PRD-0082,STR-017,55,22,10
2026-01-05,PRD-0083,STR-001,112,45,8
2026-01-05,PRD-0083,STR-007,156,31,5
2026-01-05,PRD-0083,STR-012,182,18,7
2026-01-05,PRD-0083,STR-014,33,43,7
2026-01-05,PRD-0083,STR-017,63,22,6
2026-01-05,PRD-0084,STR-003,196,42,4
2026-01-05,PRD-0084,STR-006,104,12,2
2026-01-05,PRD-0084,STR-012,46,17,12
2026-01-05,PRD-0084,STR-014,71,31,6
2026-01-05,PRD-0084,STR-018,42,22,12
2026-01-05,PRD-0085,STR-001,0,18,4
2026-01-05,PRD-0085,STR-004,183,37,7
2026-01-05,PRD-0085,STR-009,200,32,13
2026-01-05,PRD-0085,STR-011,152,14,13
2026-01-05,PRD-0085,STR-015,108,49,7
2026-01-05,PRD-0086,STR-004,123,18,7
2026-01-05,PRD-0086,STR-006,78,46,7
2026-01-05,PRD-0086,STR-014,82,17,5
2026-01-05,PRD-0086,STR-015,182,11,11
2026-01-05,PRD-0086,STR-016,167,17,5
2026-01-05,PRD-0086,STR-017,179,38,12
2026-01-05,PRD-0087,STR-003,35,21,13
2026-01-05,PRD-0087,STR-004,197,41,12
2026-01-05,PRD-0087,STR-005,145,36,11
2026-01-05,PRD-0087,STR-007,33,33,12
2026-01-05,PRD-0087,STR-010,98,13,13
2026-01-05,PRD-0087,STR-013,19,25,13
2026-01-05,PRD-0087,STR-016,194,19,8
2026-01-05,PRD-0088,STR-001,62,40,8
2026-01-05,PRD-0088,STR-003,145,32,5
2026-01-05,PRD-0088,STR-004,84,43,4
2026-01-05,PRD-0088,STR-005,38,40,3
2026-01-05,PRD-0088,STR-017,18,33,12
2026-01-05,PRD-0089,STR-001,146,20,12
2026-01-05,PRD-0089,STR-004,199,13,9
2026-01-05,PRD-0089,STR-005,17,34,2
2026-01-05,PRD-0089,STR-013,108,38,5
2026-01-05,PRD-0089,STR-015,104,17,6
2026-01-05,PRD-0090,STR-004,102,13,14
2026-01-05,PRD-0090,STR-009,172,17,12
2026-01-05,PRD-0090,STR-010,125,11,10
2026-01-05,PRD-0090,STR-011,69,20,4
2026-01-05,PRD-0090,STR-012,155,44,11
2026-01-05,PRD-0090,STR-014,93,47,10
2026-01-05,PRD-0090,STR-015,73,12,14
2026-01-05,PRD-0090,STR-017,88,25,9
2026-01-05,PRD-0091,STR-008,37,35,8
2026-01-05,PRD-0091,STR-011,51,24,7
2026-01-05,PRD-0091,STR-012,59,38,11
2026-01-05,PRD-0091,STR-017,77,23,7
2026-01-05,PRD-0092,STR-002,48,16,4
2026-01-05,PRD-0092,STR-003,119,37,2
2026-01-05,PRD-0092,STR-012,145,27,3
2026-01-05,PRD-0093,STR-007,91,35,8
2026-01-05,PRD-0093,STR-008,82,12,4
2026-01-05,PRD-0093,STR-009,157,22,7
2026-01-05,PRD-0093,STR-011,104,28,14
2026-01-05,PRD-0093,STR-012,8,42,10
2026-01-05,PRD-0094,STR-003,150,46,12
2026-01-05,PRD-0094,STR-005,159,19,6
2026-01-05,PRD-0094,STR-008,13,31,6
2026-01-05,PRD-0094,STR-009,84,50,3
2026-01-05,PRD-0094,STR-013,100,25,10
2026-01-05,PRD-0094,STR-014,139,13,12
2026-01-05,PRD-0094,STR-018,91,45,13
2026-01-05,PRD-0095,STR-008,143,22,2
2026-01-05,PRD-0095,STR-013,126,27,11
2026-01-05,PRD-0095,STR-014,78,35,4
2026-01-05,PRD-0095,STR-015,198,45,10
2026-01-05,PRD-0095,STR-016,186,24,11
2026-01-05,PRD-0095,STR-018,79,38,7
2026-01-05,PRD-0096,STR-001,17,34,11
2026-01-05,PRD-0096,STR-003,34,19,4
2026-01-05,PRD-0096,STR-004,141,11,10
2026-01-05,PRD-0096,STR-009,179,43,2
2026-01-05,PRD-0096,STR-013,190,13,6
2026-01-05,PRD-0096,STR-014,148,33,4
2026-01-05,PRD-0096,STR-017,29,36,7
2026-01-05,PRD-0096,STR-018,111,50,7
2026-01-05,PRD-0097,STR-001,72,49,2
2026-01-05,PRD-0097,STR-009,119,47,2
2026-01-05,PRD-0097,STR-010,31,14,10
2026-01-05,PRD-0097,STR-012,172,36,11
2026-01-05,PRD-0097,STR-015,34,27,11
2026-01-05,PRD-0097,STR-017,100,29,5
2026-01-05,PRD-0099,STR-003,143,20,4
2026-01-05,PRD-0099,STR-005,6,50,4
2026-01-05,PRD-0099,STR-007,68,33,3
2026-01-05,PRD-0099,STR-008,127,43,12
2026-01-05,PRD-0099,STR-010,142,50,11
2026-01-05,PRD-0099,STR-012,108,28,3
2026-01-05,PRD-0099,STR-015,48,34,10
2026-01-05,PRD-0099,STR-016,143,36,13
2026-01-05,PRD-0099,STR-018,152,47,12
2026-01-05,PRD-0100,STR-006,115,40,4
2026-01-05,PRD-0101,STR-001,189,44,2
2026-01-05,PRD-0101,STR-006,76,12,10
2026-01-05,PRD-0101,STR-007,155,27,6
2026-01-05,PRD-0101,STR-012,173,15,4
2026-01-05,PRD-0101,STR-013,199,21,5
2026-01-05,PRD-0101,STR-014,41,17,4
2026-01-05,PRD-0101,STR-015,154,18,6
2026-01-05,PRD-0101,STR-017,168,43,6
2026-01-05,PRD-0101,STR-018,129,31,3
2026-01-05,PRD-0102,STR-002,181,11,4
2026-01-05,PRD-0102,STR-008,153,41,11
2026-01-05,PRD-0102,STR-009,134,50,13
2026-01-05,PRD-0102,STR-015,43,39,7
2026-01-05,PRD-0102,STR-016,126,14,5
2026-01-05,PRD-0103,STR-003,22,26,13
2026-01-05,PRD-0103,STR-009,2,28,4
2026-01-05,PRD-0103,STR-010,116,42,13
2026-01-05,PRD-0103,STR-015,81,33,9
2026-01-05,PRD-0103,STR-018,191,16,2
2026-01-05,PRD-0104,STR-011,2,38,12
2026-01-05,PRD-0104,STR-013,196,27,13
2026-01-05,PRD-0104,STR-016,0,22,9
2026-01-05,PRD-0104,STR-017,192,30,12
2026-01-05,PRD-0105,STR-001,59,38,8
2026-01-05,PRD-0105,STR-004,85,17,12
2026-01-05,PRD-0105,STR-008,60,26,7
2026-01-05,PRD-0105,STR-009,133,45,10
2026-01-05,PRD-0105,STR-012,11,36,5
2026-01-05,PRD-0105,STR-015,97,15,2
2026-01-05,PRD-0105,STR-016,36,11,7
2026-01-05,PRD-0106,STR-005,63,36,10
2026-01-05,PRD-0106,STR-014,178,42,9
2026-01-05,PRD-0106,STR-016,73,49,13
2026-01-05,PRD-0107,STR-002,167,40,9
2026-01-05,PRD-0107,STR-003,73,16,6
2026-01-05,PRD-0107,STR-007,147,41,5
2026-01-05,PRD-0107,STR-008,64,48,13
2026-01-05,PRD-0107,STR-009,100,22,9
2026-01-05,PRD-0107,STR-017,2,22,7
2026-01-05,PRD-0108,STR-004,130,48,9
2026-01-05,PRD-0108,STR-010,156,34,7
2026-01-05,PRD-0108,STR-011,162,35,7
2026-01-05,PRD-0108,STR-013,73,31,4
2026-01-05,PRD-0108,STR-015,193,34,8
2026-01-05,PRD-0108,STR-018,38,25,14
2026-01-05,PRD-0109,STR-013,172,33,8
2026-01-05,PRD-0109,STR-014,183,29,11
2026-01-05,PRD-0109,STR-017,102,36,5
2026-01-05,PRD-0109,STR-018,131,20,2
2026-01-05,PRD-0110,STR-003,99,21,3
2026-01-05,PRD-0110,STR-005,29,29,14
2026-01-05,PRD-0110,STR-006,183,44,8
2026-01-05,PRD-0111,STR-007,31,44,7
2026-01-05,PRD-0111,STR-008,147,37,10
2026-01-05,PRD-0111,STR-009,63,41,14
2026-01-05,PRD-0111,STR-011,120,35,6
2026-01-05,PRD-0111,STR-012,56,46,3
2026-01-05,PRD-0111,STR-013,16,19,14
2026-01-05,PRD-0111,STR-018,162,27,11
2026-01-05,PRD-0112,STR-004,93,21,5
2026-01-05,PRD-0112,STR-005,4,42,5
2026-01-05,PRD-0112,STR-008,98,44,3
2026-01-05,PRD-0112,STR-012,168,37,11
2026-01-05,PRD-0112,STR-016,191,50,8
2026-01-05,PRD-0113,STR-005,121,20,6
2026-01-05,PRD-0113,STR-006,167,38,11
2026-01-05,PRD-0113,STR-008,132,47,7
2026-01-05,PRD-0113,STR-011,178,46,11
2026-01-05,PRD-0113,STR-013,144,36,11
2026-01-05,PRD-0113,STR-016,9999,22,8
2026-01-05,PRD-0113,STR-017,174,39,7
2026-01-05,PRD-0113,STR-018,18,22,4
2026-01-05,PRD-0114,STR-007,46,31,6
2026-01-05,PRD-0114,STR-008,174,11,2
2026-01-05,PRD-0114,STR-011,28,44,2
2026-01-05,PRD-0115,STR-007,77,40,8
2026-01-05,PRD-0115,STR-008,21,45,8
2026-01-05,PRD-0115,STR-014,45,44,5
2026-01-05,PRD-0115,STR-015,169,20,10
2026-01-05,PRD-0115,STR-017,88,23,12
2026-01-05,PRD-0116,STR-001,19,50,8
2026-01-05,PRD-0116,STR-002,171,21,12
2026-01-05,PRD-0116,STR-008,136,18,8
2026-01-05,PRD-0116,STR-015,111,12,13
2026-01-05,PRD-0116,STR-016,191,41,6
2026-01-05,PRD-0116,STR-017,46,45,13
2026-01-05,PRD-0117,STR-012,103,33,14
2026-01-05,PRD-0117,STR-015,118,35,14
2026-01-05,PRD-0118,STR-002,191,21,3
2026-01-05,PRD-0118,STR-003,139,33,13
2026-01-05,PRD-0118,STR-004,188,41,2
2026-01-05,PRD-0118,STR-006,190,46,12
2026-01-05,PRD-0119,STR-001,116,39,7
2026-01-05,PRD-0119,STR-002,26,24,12
2026-01-05,PRD-0119,STR-004,3,19,8
2026-01-05,PRD-0119,STR-005,16,22,9
2026-01-05,PRD-0119,STR-007,179,34,12
2026-01-05,PRD-0119,STR-010,106,38,9
2026-01-05,PRD-0119,STR-011,113,21,13
2026-01-05,PRD-0119,STR-017,53,22,2
2026-01-05,PRD-0120,STR-006,180,26,11
2026-01-05,PRD-0120,STR-012,133,28,6
2026-01-05,PRD-0120,STR-015,52,15,5
2026-01-05,PRD-0120,STR-017,162,46,5
2026-01-05,PRD-0120,STR-018,73,42,7
2026-01-05,PRD-0121,STR-001,158,19,10
2026-01-05,PRD-0121,STR-003,141,48,7
2026-01-05,PRD-0121,STR-006,174,47,12
2026-01-05,PRD-0121,STR-007,196,27,6
2026-01-05,PRD-0121,STR-011,60,25,4
2026-01-05,PRD-0121,STR-014,18,25,7
2026-01-05,PRD-0121,STR-015,119,36,3
2026-01-05,PRD-0121,STR-018,80,47,9
2026-01-05,PRD-0122,STR-001,29,45,2
2026-01-05,PRD-0122,STR-003,50,26,9
2026-01-05,PRD-0122,STR-012,0,25,6
2026-01-05,PRD-0122,STR-013,184,14,5
2026-01-05,PRD-0122,STR-016,1,21,12
2026-01-05,PRD-0123,STR-001,18,13,8
2026-01-05,PRD-0123,STR-006,103,41,7
2026-01-05,PRD-0123,STR-008,82,28,5
2026-01-05,PRD-0123,STR-009,27,22,2
2026-01-05,PRD-0123,STR-012,95,33,2
2026-01-05,PRD-0123,STR-014,83,36,6
2026-01-05,PRD-0123,STR-016,149,46,14
2026-01-05,PRD-0124,STR-001,104,43,13
2026-01-05,PRD-0124,STR-007,50,34,9
2026-01-05,PRD-0124,STR-008,131,49,12
2026-01-05,PRD-0124,STR-011,106,40,9
2026-01-05,PRD-0124,STR-013,176,12,14
2026-01-05,PRD-0124,STR-015,118,46,2
2026-01-05,PRD-0124,STR-017,96,25,4
2026-01-05,PRD-0124,STR-018,150,28,9
2026-01-05,PRD-0125,STR-001,71,47,10
2026-01-05,PRD-0125,STR-005,18,25,9
2026-01-05,PRD-0125,STR-006,143,35,12
2026-01-05,PRD-0125,STR-007,197,25,3
2026-01-05,PRD-0125,STR-011,126,47,3
2026-01-05,PRD-0125,STR-013,52,35,2
2026-01-05,PRD-0125,STR-014,172,31,2
2026-01-05,PRD-0125,STR-016,141,49,13
2026-01-05,PRD-0125,STR-017,173,35,6
2026-01-05,PRD-0126,STR-001,108,43,7
2026-01-05,PRD-0126,STR-009,129,33,10
2026-01-05,PRD-0126,STR-015,75,22,11
2026-01-05,PRD-0127,STR-001,158,11,3
2026-01-05,PRD-0127,STR-005,71,33,13
2026-01-05,PRD-0127,STR-018,18,49,2
2026-01-05,PRD-0128,STR-001,126,34,9
2026-01-05,PRD-0128,STR-002,127,17,3
2026-01-05,PRD-0128,STR-013,48,34,6
2026-01-05,PRD-0128,STR-017,59,22,14
2026-01-05,PRD-0129,STR-001,198,22,7
2026-01-05,PRD-0129,STR-002,96,22,2
2026-01-05,PRD-0129,STR-003,130,32,8
2026-01-05,PRD-0129,STR-009,100,16,13
2026-01-05,PRD-0129,STR-012,1,29,10
2026-01-05,PRD-0129,STR-016,42,13,4
2026-01-05,PRD-0129,STR-018,2,47,2
2026-01-05,PRD-0130,STR-003,22,14,6
2026-01-05,PRD-0130,STR-010,163,16,9
2026-01-05,PRD-0130,STR-011,36,25,8
2026-01-05,PRD-0130,STR-012,63,11,11
2026-01-05,PRD-0130,STR-013,46,36,11
2026-01-05,PRD-0130,STR-017,81,21,8
2026-01-05,PRD-0131,STR-001,14,31,13
2026-01-05,PRD-0131,STR-002,100,17,9
2026-01-05,PRD-0131,STR-006,29,14,7
2026-01-05,PRD-0131,STR-012,86,43,2
2026-01-05,PRD-0131,STR-015,133,20,3
2026-01-05,PRD-0132,STR-001,144,37,13
2026-01-05,PRD-0132,STR-006,110,42,4
2026-01-05,PRD-0132,STR-008,15,38,7
2026-01-05,PRD-0132,STR-010,80,16,2
2026-01-05,PRD-0132,STR-011,28,15,4
2026-01-05,PRD-0132,STR-013,25,25,7
2026-01-05,PRD-0132,STR-015,72,26,12
2026-01-05,PRD-0132,STR-016,97,41,6
2026-01-05,PRD-0133,STR-008,92,33,13
2026-01-05,PRD-0133,STR-009,73,30,3
2026-01-05,PRD-0133,STR-010,1,45,11
2026-01-05,PRD-0133,STR-015,122,19,3
2026-01-05,PRD-0133,STR-017,57,37,2
2026-01-05,PRD-0133,STR-018,114,44,10
2026-01-05,PRD-0134,STR-001,149,22,11
2026-01-05,PRD-0134,STR-007,161,40,12
2026-01-05,PRD-0134,STR-008,15,36,2
2026-01-05,PRD-0134,STR-010,3,10,10
2026-01-05,PRD-0134,STR-013,93,12,13
2026-01-05,PRD-0134,STR-018,109,37,6
2026-01-05,PRD-0135,STR-005,80,33,2
2026-01-05,PRD-0135,STR-007,42,26,3
2026-01-05,PRD-0135,STR-014,195,38,6
2026-01-05,PRD-0136,STR-001,131,27,4
2026-01-05,PRD-0136,STR-002,133,34,5
2026-01-05,PRD-0136,STR-005,148,21,12
2026-01-05,PRD-0136,STR-008,200,49,6
2026-01-05,PRD-0136,STR-014,42,37,8
2026-01-05,PRD-0136,STR-015,107,31,2
2026-01-05,PRD-0136,STR-017,170,36,8
2026-01-05,PRD-0136,STR-018,91,28,5
2026-01-05,PRD-0137,STR-002,38,27,6
2026-01-05,PRD-0137,STR-006,151,19,7
2026-01-05,PRD-0137,STR-009,200,31,13
2026-01-05,PRD-0137,STR-013,198,29,5
2026-01-05,PRD-0137,STR-014,68,39,12
2026-01-05,PRD-0137,STR-016,27,26,8
2026-01-05,PRD-0137,STR-017,49,35,12
2026-01-05,PRD-0138,STR-001,132,29,12
2026-01-05,PRD-0138,STR-002,46,21,8
2026-01-05,PRD-0138,STR-003,73,24,8
2026-01-05,PRD-0138,STR-004,78,50,7
2026-01-05,PRD-0138,STR-006,97,44,5
2026-01-05,PRD-0138,STR-009,128,14,8
2026-01-05,PRD-0138,STR-011,185,48,10
2026-01-05,PRD-0138,STR-012,10,13,12
2026-01-05,PRD-0138,STR-018,151,47,12
2026-01-05,PRD-0139,STR-003,73,47,9
2026-01-05,PRD-0139,STR-005,41,12,8
2026-01-05,PRD-0139,STR-007,77,43,5
2026-01-05,PRD-0139,STR-008,20,47,3
2026-01-05,PRD-0139,STR-009,79,28,11
2026-01-05,PRD-0139,STR-016,137,16,8
2026-01-05,PRD-0139,STR-017,51,28,14
2026-01-05,PRD-0139,STR-018,44,38,12
2026-01-05,PRD-0140,STR-001,64,40,3
2026-01-05,PRD-0140,STR-006,185,16,2
2026-01-05,PRD-0140,STR-011,180,31,9
2026-01-05,PRD-0140,STR-012,35,31,13
2026-01-05,PRD-0140,STR-015,176,31,6
2026-01-05,PRD-0140,STR-018,142,10,3
2026-01-05,PRD-0141,STR-002,178,29,13
2026-01-05,PRD-0141,STR-006,190,28,3
2026-01-05,PRD-0141,STR-008,191,24,8
2026-01-05,PRD-0141,STR-014,17,19,2
2026-01-05,PRD-0141,STR-016,98,12,8
2026-01-05,PRD-0141,STR-018,100,21,7
2026-01-05,PRD-0142,STR-003,98,43,10
2026-01-05,PRD-0142,STR-010,172,18,11
2026-01-05,PRD-0142,STR-016,49,35,9
2026-01-05,PRD-0142,STR-018,64,23,7
2026-01-05,PRD-0143,STR-008,81,22,2
2026-01-05,PRD-0143,STR-017,115,18,8
2026-01-05,PRD-0144,STR-004,73,47,4
2026-01-05,PRD-0144,STR-011,171,49,8
2026-01-05,PRD-0144,STR-012,199,39,14
2026-01-05,PRD-0144,STR-018,124,45,13
2026-01-05,PRD-0145,STR-001,77,49,4
2026-01-05,PRD-0145,STR-002,116,50,14
